config_id,optimizer,learning_rate,dropout,hidden_sizes,total_params,epoch,train_loss,validation_accuracy,elapsed_sec
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,20,0.016840229204191523,98.33,56.54256291502679
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,1,0.3575536762651744,96.17999999999999,1.877549207987613
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,2,0.1537443470289577,97.13000000000001,3.907297290978022
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,3,0.11491698213912478,97.63,5.844606457976624
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,4,0.08991072144459353,97.91,7.8821693749778206
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,5,0.07765066637044238,97.85000000000001,9.874798291974002
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,6,0.06425772595165904,98.03,11.802473791976809
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,7,0.05953782407556905,98.07000000000001,13.850377583978116
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,8,0.04860104050422863,98.19,15.77110650097893
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,9,0.04536545912862343,98.2,17.805520500987768
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,10,0.040881668215830246,98.11999999999999,19.79672329298046
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,11,0.03782788771907316,98.11999999999999,21.868906709976727
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,12,0.03753230284167256,98.22,23.940211542969337
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,13,0.033271621358850395,98.1,25.90660191795905
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,14,0.03107140611380635,98.24000000000001,27.953381667961366
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,15,0.0262137927851199,98.29,29.935543167972355
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,16,0.029153972885564396,98.16,31.952495376972365
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,17,0.024859488315001392,98.17,34.08293646098173
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,18,0.02430101404853101,98.24000000000001,36.03126729399082
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,19,0.023387062844207187,98.25,38.00089208497957
Adam_lr0.001_do0.2_h256-128,Adam,0.001,0.2,256-128,235914,20,0.0211570714924343,98.41,40.02454670997395
